Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1979, 1995]	голубой берет	Q4142605	Голубые береты	P571	дата основания/создания/возникновения	0	0	1985-01-01	0	0	0
[1947, 1949]	голубой бриллиант	Q640037	алмаз Хоупа	P127	владельцем является	Evalyn Walsh McLean	0	0	1911-01-01	1947-01-01	0
[1963, 1967]	голубой ворота	Q10431681	Голубые ворота	P1435	статус наследия	governmental listed building complex	0	0	1965-01-29	0	0
[1956, 1961]	голубой гора	Q885558	Голубые горы	P571	дата основания/создания/возникновения	0	0	1959-01-01	0	0	0
[1985, 1986]	голубой город	Q4142607	Голубые города	P577	дата публикации	0	0	1985-01-01	0	0	0
[1941, 1946]	голубой дивизия	Q159901	Голубая дивизия	P576	дата прекращения существования	0	0	1943-01-01	0	0	0
[1941, 1946]	голубой дивизия	Q159901	Голубая дивизия	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1942, 1948]	голубой дорога	Q4142611	Голубые дороги	P577	дата публикации	0	0	1947-01-01	0	0	0
[1998, 2001]	голубой зимородок	Q79915	Обыкновенный зимородок	P166	полученные награды	Q12047564	0	0	0	0	2000-01-01
[1979, 1980]	голубой карбункул	Q4142557	Голубой карбункул	P577	дата публикации	0	0	1979-01-01	0	0	0
[1934, 1939]	голубой книга	Q4142278	Голубая книга	P571	дата основания/создания/возникновения	0	0	1935-01-01	0	0	0
[1934, 1939]	голубой книга	Q4142278	Голубая книга	P577	дата публикации	0	0	1935-01-01	0	0	0
[1954, 1958]	голубой крест	Q18676985	Голубой крест	P577	дата публикации	0	0	1955-01-01	0	0	0
[1972, 1974]	голубой небо	Q4144877	Город золотой	P577	дата публикации	0	0	1972-01-01	0	0	0
[1986, 1990]	голубой небо	Q4144877	Город золотой	P571	дата основания/создания/возникновения	0	0	1986-01-01	0	0	0
[1962, 1968]	голубой огонек	Q1974095	Голубой огонёк	P580	дата начала	0	0	1962-04-06	0	0	0
[1997, 1998]	голубой огонек	Q1974095	Голубой огонёк	P449	первоначальная телесеть	Россия-1	0	0	0	0	1997-01-01
[1962, 1968]	голубой огонек	Q1974095	Голубой огонёк	P449	первоначальная телесеть	Центральное телевидение Гостелерадио СССР	0	0	0	0	1962-01-01
[1968, 1983]	голубой патруль	Q4142570	Голубой патруль	P577	дата публикации	0	0	1974-01-01	0	0	0
[1969, 1973]	голубой под	Q4144877	Город золотой	P577	дата публикации	0	0	1972-01-01	0	0	0
[1975, 1980]	голубой портрет	Q4142571	Голубой портрет	P577	дата публикации	0	0	1976-01-01	0	0	0
[1988, 1993]	голубой роза	Q4142285	Голубая роза	P577	дата публикации	0	0	1988-01-01	0	0	0
[1999, 2006]	голубой сало	Q4142541	Голубое сало	P577	дата публикации	0	0	1999-01-01	0	0	0
[1970, 1971]	голубой солдат	Q1170787	Солдат в голубом	P577	дата публикации	0	0	1970-01-01	0	0	0
[1987, 1991]	голубой сталь	Q885894	Голубая сталь	P577	дата публикации	0	0	1990-04-26	0	0	0
[1987, 1991]	голубой сталь	Q885894	Голубая сталь	P577	дата публикации	0	0	1989-01-01	0	0	0
[1955, 1961]	голубой стрела	Q4142288	Голубая стрела	P577	дата публикации	0	0	1958-01-01	0	0	0
[1975, 1979]	голубой щенок	Q382705	Голубой щенок	P577	дата публикации	0	0	1976-11-28	0	0	0
[1937, 1938]	голубок в	Q3920249	Голубок, Владислав Иосифович	P570	дата смерти	0	0	1937-01-01	0	0	0
[2002, 2007]	голубцов с	Q4142581	Голубцов, Сергей Алексеевич	P570	дата смерти	0	0	2006-08-01	0	0	0
[1953, 1954]	голубчик юрий	Q16514916	Голубчиков, Юрий Николаевич	P569	дата рождения	0	0	1953-01-01	0	0	0
[1978, 1979]	голубь мир	Q7157363	Голубь мира	P571	дата основания/создания/возникновения	0	0	1978-01-01	0	0	0
[1970, 1972]	голый задница	Q861952	Джошуа Мильтон Блайи	P569	дата рождения	0	0	1971-09-30	0	0	0
[1999, 2009]	голый пионерка	Q4141322	Голая пионерка	P577	дата публикации	0	0	2001-01-01	0	0	0
[1939, 1941]	гольденвейзер а	Q1396805	Гольденвейзер, Александр Александрович	P570	дата смерти	0	0	1940-07-06	0	0	0
[2003, 2006]	гольденвейзер алексей	Q4142741	Гольденвейзер, Алексей Львович	P570	дата смерти	0	0	2003-01-12	0	0	0
[1944, 1945]	гольдшмидт в	Q213668	Виктор Мориц Гольдшмидт	P166	полученные награды	медаль Волластона	0	0	0	0	1944-01-01
[1930, 1932]	гольдшмидт в	Q213668	Виктор Мориц Гольдшмидт	P1411	номинирован на	Нобелевская премия по химии	0	0	0	0	1930-01-01
[1930, 1932]	гольдшмидт в	Q213668	Виктор Мориц Гольдшмидт	P1411	номинирован на	Нобелевская премия по химии	0	0	0	0	1931-01-01
[1947, 1948]	гольдшмидт в	Q213668	Виктор Мориц Гольдшмидт	P570	дата смерти	0	0	1947-03-20	0	0	0
[1934, 1936]	гольдшмидт в	Q213668	Виктор Мориц Гольдшмидт	P1411	номинирован на	Нобелевская премия по химии	0	0	0	0	1934-01-01
[2002, 2007]	гольдштейн а	Q2905628	Гольдштейн, Александр Леонидович	P570	дата смерти	0	0	2006-07-16	0	0	0
[1934, 1942]	гольдштейн и	Q4142765	Гольдштейн, Иосиф Маркович	P570	дата смерти	0	0	1939-01-01	0	0	0
[1936, 1941]	гольдштейн м	Q4142765	Гольдштейн, Иосиф Маркович	P570	дата смерти	0	0	1939-01-01	0	0	0
[1947, 1954]	гольдштейн с	Q4142764	Гольдштейн, Борис Соломонович	P569	дата рождения	0	0	1951-06-06	0	0	0
[1999, 2002]	голявкин в	Q4142854	Голявкин, Виктор Владимирович	P570	дата смерти	0	0	2001-07-24	0	0	0
[1998, 2002]	голявкин виктор	Q4142854	Голявкин, Виктор Владимирович	P570	дата смерти	0	0	2001-07-24	0	0	0
[1938, 1939]	гомельский область	Q188732	Гомельская область	P571	дата основания/создания/возникновения	0	0	1938-01-01	0	0	0
[1926, 1932]	гомельский округ	Q4142926	Гомельский округ	P576	дата прекращения существования	0	0	1930-07-01	0	0	0
[1926, 1932]	гомельский округ	Q4142926	Гомельский округ	P571	дата основания/создания/возникновения	0	0	1926-12-08	0	0	0
[1924, 1925]	гомельский район	Q10762844	Прибор	P131	административно-территориальная единица	Приборский сельсовет	0	0	1924-01-01	0	0
[1924, 1925]	гомельский район	Q4080284	Баштан	P131	административно-территориальная единица	Грабовский сельсовет (Гомельский район)	0	0	1924-07-17	0	0
[1980, 1987]	гомулка в	Q159603	Владислав Гомулка	P570	дата смерти	0	0	1982-09-01	0	0	0
[1982, 1983]	гомулка владислав	Q159603	Владислав Гомулка	P570	дата смерти	0	0	1982-09-01	0	0	0
[2006, 2009]	гон к	Q356719	Гон, Карлос	P166	полученные награды	рыцарь-командор ордена Британской империи	0	0	0	0	2006-10-01
[1986, 1998]	гонка по	Q2992335	Гонки по кругу	P577	дата публикации	0	0	1991-01-01	0	0	0
[1968, 1973]	гонконгский грипп	Q1069785	Гонконгский грипп	P580	дата начала	0	0	1968-01-01	0	0	0
[1949, 1950]	гонсалес мартинес	Q43258	Гонсалес Мартинес, Энрике	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1949-01-01
[1970, 1973]	гонсалес мартинес	Q4282585	Мартинес Гонсалес, Хосе	P54	член спортивной команды	Гвадалахара	0	0	1970-01-01	1981-01-01	0
[1975, 1985]	гонсалес р	Q11576	Гонсалес, Рауль	P569	дата рождения	0	0	1977-06-27	0	0	0
[2005, 2007]	гонсалес р	Q11576	Гонсалес, Рауль	P54	член спортивной команды	сборная Испании по футболу	0	0	1996-01-01	2006-01-01	0
[1952, 1953]	гонсало фернандес	Q958455	Гонсало Фернандес	P569	дата рождения	0	0	1952-03-21	0	0	0
[1960, 1963]	гончар а	Q2388302	Олесь Гончар	P166	полученные награды	Национальная премия Украины имени Тараса Шевченко	0	0	0	0	1962-01-01
